Hisse,Adi,Sektor,Alt Grup,Aciklama,Beta,FiyatKazanc Orani,PDDD Orani,FiyatSatis Orani,Kar Marji (%),Dolasimdaki Lot,Toplam Gelir,Net Kar,Son Kapanis Fiyati,52 Hafta En Yuksek,52 Hafta En Dusuk,Ortalama Hacim (10 gun),Piyasa Degeri,Son Fiyat,1 Ay Degisim (%),3 Ay Degisim (%),6 Ay Degisim (%),1 Yil Degisim (%),5 Yil Degisim (%),Volatilite
KUVVA.IS,KUVVA GIDA,Communication Services,Entertainment,"Kuvva Gida Ticaret Ve Sanayi Yatirimlari Anonim Sirketi engages in the cinema and TV series production in Turkey. It is also involved in the food, cafe, and restaurant management activities. The company was formerly known as Serve Film Produksiyon Eglence A.S. and changed its name to Kuvva Gida Ticaret Ve Sanayi Yatirimlari Anonim Sirketi in September 2022. Kuvva Gida Ticaret Ve Sanayi Yatirimlari Anonim Sirketi was incorporated in 1996 and is based in Istanbul, Turkey.",0.222,54.52206,4.812435,29.542427,185.81599,31042000.0,77913856.0,144776080.0,71.35,74.15,39.22,195346.0,2301764352.0,74.1500015258789,26.2127685546875,64.7777811686198,71.40546556371413,74.38852475915238,4683.871213355255,0.6694944626881766
KUYAS.IS,KUYAS YATIRIM,Real Estate,Real Estate - Development,"Kuyas Yatirim A.S. operates as a real estate development company in Turkey. It constructs projects, such as hotels, additional workshop units, exhibition and conference areas, gold exchange building, parking area, and training area. The company was incorporated in 2005 and is headquartered in Istanbul, Turkey.",0.403,29.188404,1.5952475,9.098445,23.197001,400000000.0,885426048.0,205390000.0,19.75,21.3,10.365,7206510.0,8056000000.0,20.13999938964844,14.954331412267518,19.4366215026096,75.05431716049257,81.93315216679635,6998.497279081559,0.5951557372811286
KZBGY.IS,KIZILBUK GYO,Real Estate,REIT - Hotel & Motel,"Kizilbuk Gayrimenkul Yatirim Ortakligi A.S. operates as real estate investment trust in Turkey. The company is based in Istanbul, Turkey.",0.6377666666666666,2.408602,0.5153769,22.053731048979596,508.4140230387755,300000000.0,1625095558.64,3348280576.0,25.08,34.26,18.18,12476124.0,8064000000.0,26.8799991607666,-12.67056997685837,-14.394906091324462,9.2682875769966,55.91647051990186,102.65379436411835,0.6220381119729039
KZGYO.IS,KUZUGRUP GMYO,Real Estate,REIT - Hotel & Motel,"Kuzugrup Gayrimenkul Yatirim Ortakligi A.S. engages in the construction of land, office, residence, business center, shopping center, hospital, hotel in Turkey and internationally. The company was founded in 2021 and is based in Istanbul, Turkey.",0.6377666666666666,26.526545442499998,0.57048345,22.053731048979596,-192.918,1075946360.981132,598732352.0,-1155060736.0,22.22,30.68,19.06,1793896.0,10867185871.09434,37.03113629059358,-4.02397478380661,9.686885961363874,6.660321541587731,13.691687915582218,1021.1702504368692,0.5870558385259707
LIDER.IS,LDR TURIZM,Industrials,Rental & Leasing Services,"LDR Turizm A.S. provides long term car rental services. The company sells used cars; and offers professional and roadside assistance, backup vehicles, maintenance and repair, examination, tire and penalty management, valet, and insurance services. LDR Turizm A.S. was founded in 2010 and is headquartered in Istanbul, Turkey.",0.286,174.61537,5.1445594,17.068867,9.7440004,165000000.0,1536042112.0,149668736.0,152.0,159.0,53.25,380681.0,26218498048.0,158.89999389648438,26.24002876433959,77.0068558760056,84.22425051046277,157.3257951832788,1886.975799481572,0.5741173770133626
LIDFA.IS,LIDER FAKTORING,Financial Services,Credit Services,"Lider Faktoring A.S., a factoring company, provides various financing solutions industrial and commercial companies in Turkey. It offers factoring and asset management services; and collection and financing services for tracking of receivables. The company was formerly known as Lider Faktoring Hizmetleri A.S. and changed its name to Lider Faktoring A.S. in July 2013. Lider Faktoring A.S. was incorporated in 1992 and is headquartered in Istanbul, Turkey.",0.035,1.53,1.5392354,0.78735536,30.469,558360000.0,2170025984.0,661190016.0,2.99,4.522727,2.71,12482003.0,1708581632.0,3.059999942779541,1.9999980926513672,-0.3257325954627623,-18.5973204650846,-11.304350710546096,920.6600118093564,0.631931076850985
LILAK.IS,LILA KAGIT,Consumer Defensive,Household & Personal Products,"Lila Kagit Sanayi Ve Ticaret A.S. produces and sells roll papers primarily in Turkey. It offers hygienic cleaning paper products, such as toilet paper, paper towels, tissue paper, handkerchiefs, and napkins. The company is also involved in the textile sector with an integrated cotton yarn and dyeing operations. It offers its products under the Sofia, Maylo, Ultra Berrak, Nua, and Nua Professional brand names. Lila Kagit Sanayi Ve Ticaret A.S. also exports its semi-finished and finished products to approximately 80 countries on 5 continents. The company was founded in 1930 and is headquartered in Istanbul, Turkey.",0.13753333333333334,14.868131,1.4387494,1.8238955,12.29,590000000.0,8753462272.0,1075767808.0,25.3,44.58,21.64,5188144.0,15965400064.0,101.90880947453635,2.267575216288729,4.883721961789448,-1.618650694944258,-33.47182552057078,2135.6450401554416,0.6228069890757029
LINK.IS,LINK BILGISAYAR,Technology,Software - Application,"Link Bilgisayar Sistemleri Yazilimi ve Donanimi Sanayi ve Ticaret A.S. operates as a software development company in Turkey. The company offers e-document e-ledger; bank integration software; marketplace integration software; enterprise resource planning software; new generation software for tracking and managing accounting, stock, current account, invoice, bill check, personnel, fixed assets, and other processes; techno human resources use for managing and monitoring of human resources and personnel payroll management needs; food production software; and campus software. It also provides organized industry invoicing, e-reconciliation, e-purchase invoice transfer, payment recording device, e-export, passenger together invoice, mandatory bes transactions management, gunes warehouse management, contractual invoicing, e-prescription solution, link-POS, and link new generation payroll. The company was founded in 1984 and is headquartered in Istanbul, Turkey.",0.796,178.46976,28.166245,48.137295,27.019,11000000.0,114599296.0,30963220.0,505.5,745.0,200.0,92088.0,5516499968.0,501.5,-5.821596244131456,-12.017543859649123,-7.642725598526703,179.69882401799737,6015.476132052016,0.6635788171389365
LKMNH.IS,LOKMAN HEKIM SAGLIK,Healthcare,Medical Care Facilities,"Lokman Hekim Engurusag Saglik, Turizm, Egitim Hizmetleri ve Insaat Taahhut A.S. owns and operates hospitals in Turkey. The company offers various medical and diagnostic services. It operates hospitals, a medical center, and a diagnostic center. The company was incorporated in 1996 and is headquartered in Ankara, Turkey.",0.57,19.522223,3.0508769,1.8784423,18.807,216000000.0,2020354816.0,379973888.0,17.04,19.25,7.273333,1192030.0,3795119872.0,17.56999969482422,1.268007541887189,0.1139627272543503,-3.2257251184236653,90.36331860655574,3590.5991132816944,0.5324659409208449
LMKDC.IS,LIMAK DOGU ANADOLU,Basic Materials,Building Materials,"Limak Dogu Anadolu Cimento Sanayi ve Ticaret Anonim Sirketi produces and sells cement in Turkey, Ivory Coast, and Mozambique. It offers cement, concrete, BIMS, and norm sand. The company was incorporated in 2000 and is based in Ankara, Turkey.",0.4229387755102041,19.172838,7.5756097,5.001146,44.859,516180000.0,3205775616.0,1438089088.0,31.04,41.92,17.82,15060020.0,16032550912.0,2519.2596776254713,26.05519576023636,34.11053398350094,45.004665524335216,74.29854095319483,1833.4553538504865,0.5707045774187047
LOGO.IS,LOGO YAZILIM,Technology,Software - Application,"Logo Yazilim Sanayi ve Ticaret A.S. develops and markets software solutions in Turkey and Romania. The company provides cloud solutions comprising of Logo j-Platform, Logo Tiger Wings Enterprise, Logo Tiger 3 Enterprise, Logo Tiger Wings, Logo Tiger 3, Logo Netsis Wings Enterprise, Logo Netsis 3 Enterprise, Logo Netsis Wings, Logo Netsis 3 Standard, and Logo cloud ERP; and business analytics solutions, such as Logo Mind Insight, Logo Mind Navigator, Logo Data Collection Integration, and Logo Mind Budget. It also offers e-Invoice, e-Archive, e-Ledger, e-Delivery Note, e-Producer Receipt, e-Reconciliation, eLogo e-Collection, e-Freelance Receipt, GIB e-Archive Invoice, and connect banking services; eLogo OHS, Logo CRM, Logo WMS Platform, Logo WMS, Logo Cloud HR, Logo j-HR, public analysis, people harmonize and casebot human resources services; and Logo cloud document management, Logo Payroll Plus, Logo Netsis 3 Payroll, Logo Mobile Sales, Logo Mind Budget, Logo Flow, Logo Cloud B2B, Logo B2B, Logo Diva Service, Logo Diva Retail, Logo Diva Shop, Logo Treasure Wizard, and Logo Diva Channel services. In addition, the company provides project management and implementation, system administration, digital transformation consultancy, software development, customization, integration, and post-project support services. Logo Yazilim Sanayi ve Ticaret A.S. serves food, aviation, education, electricity, electronics, finance, insurance, e-Commerce, building, chemical, media, metal, automotive, retail, health, sports, agricultural, textile, telecommunication, tourism, food and beverage, machinery parts manufacturing, glass, cement, and earthenware products. The company was founded in 1984 and is headquartered in Gebze, Turkey.",0.856,36.611843,3.4175699,2.9697206,7.979999999999999,95000000.0,3560435968.0,284108000.0,112.4,127.4,72.7,394809.0,10573500416.0,111.3000030517578,2.01650284913484,18.4042585656998,10.089025451615262,70.7383196635212,775.9644415809353,0.4608590235586343
LRSHO.IS,LORAS HOLDING,Industrials,Conglomerates,"Loras Holding A.S. engages in the food, construction, real estate investment, machinery, and energy businesses in Turkey. It produces and markets feed mills machinery; produces flour; and rents real estate properties. The company is also involved in the development, sale, rental, and facility management of real estate projects, such as housing, residences, offices, business centers, industrial centers, and shopping centers; and undertaking projects, including housing, industrial and healthcare buildings, shopping malls, art buildings, road and bridge constructions, and steel construction structures. In addition, the company manages a business and shopping center; operates shopping and entertainment center; and offers supply and marketing services. Further, it produces ERP, MRP, MRP2, web technologies, handheld terminal applications, mobile applications, CRM, e-government, e-invoice, and e-ledger solutions. The company was formerly known as Ittifak Holding A.S. and changed its name to Loras Holding A.S. in 2023. The company was founded in 1988 and is headquartered in Selcuklu, Turkey.",0.675,0.6726727,0.5261922,0.5744731,39.588,764193024.0,2979760896.0,1172301952.0,2.21,4.57,1.93,15230336.0,1711792384.0,180.15131856189979,-5.882357066065183,-12.156860728485643,-46.15384394953229,-31.07692278348483,393.93796967967387,0.6076744067057042
LUKSK.IS,LUKS KADIFE,Consumer Cyclical,Textile Manufacturing,"Luks Kadife Ticaret ve Sanayi A.S. manufactures and sells velvet fabrics products in Turkey and internationally. The company's product includes fashion, curtain, and upholstery fabrics. It also provides polyester, cotton, viscose, and modal velvet for upholstery, drapery, and garment fabrics. Luks Kadife Ticaret ve Sanayi A.S. was incorporated in 1972 and is based in Kayseri, Turkey.",0.973,28.283583,3.2974875,10.305726,35.314998,28000000.0,257429696.0,90910200.0,97.2,155.6,61.35,157265.0,2652999936.0,94.75,3.608532708454337,14.01925600456772,-14.330921060392038,63.36206896551724,3011.8206497695164,0.6791625842850011
LYDHO.IS,LYDIA HOLDING,Industrials,Conglomerates,"Lydia Holding A.S. engages in the real estate and second-hand motorcycle sales and marketing activities. The company was formerly known as Milpa Ticari ve Sinai Urunler Pazarlama Sanayi ve Ticaret A.S. and changed its name to Lydia Holding A.S. in July 2024. Lydia Holding A.S. was founded in 1980 and is based in Istanbul, Turkey.",0.5784696969696969,447261.5858784082,12.0615835,603.0844,54.186425982962966,208000000.0,40800924.0,-218315712.0,121.6,165.8,38.82,375761.0,24606400512.0,118.3000030517578,4.968949649650341,5.719393600185778,30.071475559344947,236.079546839984,-115852.84370532272,0.6465129822985995
LYDYE.IS,LYDIA YESIL ENERJI,Utilities,Utilities - Renewable,"Lydia Yesil Enerji Kaynaklari A.S. engages in the production and sale of electricity and heat energy in Turkey. It generates electricity through solar, hydrogen, wind, etc. energy resources. The company was formerly known as Tetamat Gida Yatirimlari A.S. and changed its name to Lydia Yesil Enerji Kaynaklari A.S. in September 2024. Lydia Yesil Enerji Kaynaklari A.S. was incorporated in 2009 and is headquartered in Istanbul, Turkey.",0.538,9997.863,199.8104,342.24588,160.151,1891070.0,64634212.0,103512488.0,12105.0,13430.0,8315.0,1797.0,22120792064.0,31.623912946037624,16.975,16.335156638488314,-0.1919795221843003,39.190812471591705,1180.6800466612194,0.5392028834760155
MAALT.IS,MARMARIS ALTINYUNUS,Consumer Cyclical,Lodging,"Marmaris Altinyunus Turistik Tesisler A.S. engages in the operation of tourist hotels in Antalya and Marmaris, Turkey. It also provides tourism services; and leases the tourist facilities. The company was incorporated in 1986 and is based in Antalya, Turkey.",1.473,272758.92834240035,2.54044,584.5226,749.1865426395744,6967090.0,10089673.0,-214488608.0,840.0,1513.0,750.5,66080.0,5897641472.0,846.5,-0.9362200117027502,1.0143198090692125,-26.327241079199304,11.016393442622952,1173.8902014688397,0.6695167867752208
MACKO.IS,MACKOLIK INTERNET HIZMETLERI,Communication Services,Internet Content & Information,"Mackolik Internet Hizmetleri Ticaret A.S. operates sports websites in Turkey and France. It offers sports news for football, basketball, tennis, and others, as well as free games on its website. The company generates advertising revenues through its own mobile applications and websites; and provides software programs and services. The company was incorporated in 2001 and is based in Istanbul, Turkiye. Mackolik Internet Hizmetleri Ticaret A.S. is a subsidiary of DAZN Group Limited.",0.6208181818181817,14.577465,7.81604,4.8351607,33.152,25000000.0,535142496.0,177408736.0,104.0,111.8,63.05,234612.0,2587500032.0,37.6746157178512,6.811143828886777,35.45130425509907,18.624112819048268,69.89955589381402,876.6166228432309,0.6583867488519424
MAGEN.IS,MARGUN ENERJI,Utilities,Utilities - Renewable,"Margun Enerji Uretim Sanayi ve Ticaret A.S. engages in the establishment and commissioning of solar power plants to generate electricity from renewable energy sources in Turkey and internationally. It also establishes and contracts power generation facilities; and operates a solar power plant with an installed capacity of 118.03 MWp and 61 MWp. The company is also involved in provision of repair and maintenance, and software services. The company was incorporated in 2014 and is headquartered in Ankara, Turkey. Margun Enerji Uretim Sanayi ve Ticaret Anonim Sirketi is a subsidiary of Esenboga Elektrik Uretim A.S.",0.538,16.92857,2.5436006,32.702156,186.26199,1180000000.0,684138304.0,1274291840.0,19.2,29.9,9.24,3335202.0,22372798464.0,18.959999084472656,0.7974461604949251,-12.9476653501758,-31.89655538593733,112.7946061635405,720.8635004248106,0.5621264210570569
